Age,Screen_Time_Hours,Social_Media_Hours,Sleep_Hours,Study_Work_Hours,Physical_Activity_Min,App_Unlocks_Per_Day,Mood_Score,Addiction_Risk
43,6.782438883476229,4.195789670056569,6.872288030715221,8.662649795309608,130,26,7,Medium
44,10.440354586000199,1.4865842571052137,3.6628385206220413,7.947076245654315,117,178,3,Medium
31,9.869732582928068,8.698846685820385,8.914215854753344,7.681933903036063,155,107,10,Medium
19,2.7597120028833513,,6.376471329417233,9.344630096059506,44,213,7,Medium
40,2.8575431444994734,5.083050461385921,5.901374316755826,4.511722559740363,85,219,9,Medium
17,10.81944620064374,4.541979563595351,8.80348309539406,5.4247500904630614,170,218,10,Medium
16,10.376487815310425,5.6208731309688735,3.84197665193372,3.2670167763714835,106,132,8,Medium
17,5.914399969366035,2.648848936027369,6.262040117211154,7.877108640638118,160,136,4,Low
22,2.0064894233269213,3.330675683493192,7.830465491609873,11.329055593037737,113,84,6,Low
30,1.1572742820798787,1.4592831195980454,5.393422132963632,10.631378330253245,140,121,2,Low
20,4.746040343002683,4.741275865557952,7.417828152236174,7.549988113902568,40,27,8,Low
27,1.1198895566339502,6.311070414069763,8.394977654488716,8.446077305001534,100,200,4,Low
44,3.9909440743481444,9.33712547672022,4.5699185227692265,11.9230897449812,132,87,5,Medium
37,6.453509622747401,7.521195120954204,4.448760267536035,7.173547216332831,7,49,9,Medium
42,2.5784049490554044,,5.1641132124070035,10.705882120678313,43,140,6,Medium
36,2.355610851810101,3.4259901398939707,5.510649067060972,7.006572624031138,170,230,10,Low
36,,8.938786326345422,3.666266226528962,2.4786838952032477,104,208,8,High
30,,9.496079118459978,4.387734050162082,11.346614420528796,80,56,7,Medium
42,13.147923927916159,9.356497897149351,8.239368157268954,3.118802782152212,131,103,10,High
30,5.4957401292138295,0.868628751981658,6.399546485382211,9.041880091261081,18,64,3,Low
17,,6.241331044888205,4.60692174299023,4.379589520581046,161,127,7,Medium
42,3.660991770083275,6.610638504390303,8.661568446768262,11.010366972913529,80,72,2,Low
27,9.038424124639235,3.3031190220567836,7.64586661942548,4.004888354606277,88,32,3,Medium
28,2.6846144901297975,9.927915740000333,5.17458209373054,3.400743862812818,132,51,2,Medium
22,1.0270483092917149,3.2662808587763097,7.592657192621106,6.387129578623314,115,137,9,Low
26,13.109913418324528,2.55781075272003,6.576313741293257,6.966807653030387,80,209,9,High
37,8.213626890277721,5.099383679210322,7.102910219924798,10.189274849357018,138,134,3,Medium
37,13.050228616166512,,4.928695882688181,9.624027564191152,57,21,10,Medium
36,5.339809808126937,9.27827986876447,4.256972647407268,5.282688137894195,143,96,8,Medium
35,5.261218899102838,4.6807289474903415,4.521483905724652,5.84949812705199,79,155,2,Medium
40,6.208515023049412,4.396420769389542,3.5024067586102623,7.766703615904861,81,243,2,Medium
22,10.178532791456188,6.445690236030751,5.826225707588197,7.515760255202679,117,67,3,Medium
35,8.355512244420265,1.270589376885672,5.437399694261819,10.62046597349947,2,33,8,Medium
39,13.029613792288533,7.688962994756957,3.0152380341002925,6.724737925561557,17,232,2,High
23,1.3307317147217117,7.799788807146278,8.138200001625702,10.935090073982888,115,52,10,Low
15,10.206547193642974,5.003245429912843,7.091215313442573,4.050716759733476,109,55,9,Medium
20,5.294259961765206,9.579130439504068,,10.67625754364031,134,232,5,Medium
37,3.3430374736399955,6.003721552559604,8.802127352311341,5.042926057459935,46,78,3,Low
33,7.635143092761286,7.104746315327413,8.643249661161597,9.892576563297265,142,217,8,Medium
37,7.565829194339948,9.281277077279462,3.570581570631867,7.653873888194867,100,216,10,High
25,2.781143372949569,6.830280762535527,6.69083543055448,10.755618670767879,61,195,7,Medium
25,3.6246487297275682,4.602347073392698,7.902134898267084,4.312537653255612,77,49,2,Low
37,6.306140643720214,,4.037711105572765,9.014989935973922,22,175,8,Medium
44,6.314548361100099,7.41884349850219,3.767772434412321,10.489596956054914,163,120,3,Medium
27,5.128255815055901,9.66622711020993,4.558666674148318,9.76690487057804,144,188,4,Medium
25,2.931086969629752,4.967233673591942,,7.659993376495135,21,95,5,Medium
32,1.056857828312734,3.7278020589885097,8.789907673135264,8.753992050667694,23,77,1,Low
37,13.613055811564267,5.432964550930895,7.6828639834281205,3.965171010653961,154,60,8,High
29,13.265489986151051,7.420153454004263,3.3584274262783893,4.164636619194572,16,30,2,High
15,7.2874549292897575,0.5065595075794682,7.718888514184293,4.672905246692787,150,25,6,Low
35,13.935672792575074,8.928511365952609,4.017837110079537,10.280136938946946,70,167,5,High
39,9.757506300169162,8.920447166944058,5.143451744525478,3.6743964583979434,127,110,10,High
21,1.89514798889804,5.642330369282734,4.911117645164191,4.989226212575452,124,176,9,Low
37,2.5303365880741557,1.6625982786682756,4.634289430381171,11.204342319355872,128,92,2,Low
41,12.90944097030529,,4.85254819599847,9.552353909983031,177,195,1,High
27,9.19067862794517,1.809533798151477,7.525209171647406,9.331256925602432,62,90,3,Medium
26,11.961387146545565,5.321697938610467,4.5993233753155875,6.551414348821954,121,104,2,High
32,12.677505445239975,1.3894847338206116,7.804344581617248,9.023615576405051,49,229,4,Medium
38,6.8232461466710195,6.096120713826262,3.546101917258773,7.657278256400061,90,145,7,Medium
33,1.6308373704970096,3.52165858862088,6.571019467990754,2.714646187313581,126,34,5,Low
29,3.4476445356651864,8.394418440006277,,7.765261395033661,97,21,4,Medium
22,1.8654353149316563,8.099488198979941,3.475783016596586,6.522472798427665,164,116,1,Low
33,3.453617994080595,9.98550181700719,6.809326381269489,3.1396276303401587,108,133,6,Medium
24,6.336928043926399,2.9462801596914656,6.069700510477345,5.442650151498428,126,222,8,Medium
21,2.5365585366948107,1.0871103814060132,4.991646807777023,10.947973752133858,142,72,9,Low
32,3.1675322214694623,4.708531018914026,3.604047226325422,10.037024813406997,109,202,5,Medium
30,6.79568316693183,1.292331682182423,7.0589117777007875,11.13903262008104,55,217,9,Medium
34,5.422222355050364,2.1957472931247497,4.856267785862773,9.170797491812857,55,160,1,Medium
41,7.079555614444533,6.174351342934748,5.033514213555298,8.325536620975893,28,191,3,Medium
20,6.579236360867807,6.125243087770836,7.305556411296493,3.392376247843111,42,205,10,Medium
41,9.378214337738484,0.9116110384320585,8.67212138337387,3.072096360397825,85,164,7,Medium
23,13.183464135386108,4.707595138473647,5.0018246669154385,4.467534458641182,147,188,6,High
35,2.4022363997751524,5.537077582238796,7.480398443033504,5.1419717687647335,11,44,9,Low
27,2.290381941019534,3.046230259289873,1.6022556137499546,8.070355080384942,123,88,5,Low
39,12.086479444181727,8.784410227817194,3.5869617014622275,10.773090806511876,108,161,10,High
35,7.583157160481969,2.0304371526410083,6.175211695467513,10.90730600499034,13,136,7,Medium
40,10.963265306389749,2.912067147559037,3.06698601021438,8.823566810675253,99,128,4,Medium
22,3.8004847468946585,1.9914469428111536,7.9510681848109925,7.739139681521205,75,48,10,Low
30,11.775213451178173,1.6071930217703017,4.721344208203281,4.443886189107269,8,199,10,High
27,13.010006114505046,8.850302248067697,4.99660496230329,11.379444999875705,96,49,7,High
27,9.261279202104348,3.139662068164828,,8.711128285269025,124,31,3,Medium
31,2.376427279159429,7.363978184944634,7.73507888571994,7.334571938800337,151,238,2,Medium
37,12.638832584032405,4.565832417389873,5.39994150717737,3.039563801882497,135,242,2,High
34,11.302340455810928,6.54079806697221,6.993120404841713,10.258833099865383,78,130,1,High
19,10.761411094688368,9.317673863635989,8.738126468393398,5.489924034656279,172,240,10,High
36,1.4774664557769022,8.52377473691087,8.321413772951198,11.005866924826634,19,238,2,Medium
35,11.386512828340626,1.1553707279922596,7.207764653186399,3.684148625209625,57,144,3,Medium
42,2.793363136088641,8.529424085152568,8.65838333586221,2.4859503578395916,78,216,5,Medium
31,3.891020290559549,4.792323395166623,8.255628290015977,6.347280897271678,69,28,6,Low
42,8.502752853300347,3.8263844053589104,7.374054437973444,2.7830320862286033,101,45,3,Medium
23,4.444750047919479,6.88768529188547,8.503486554319029,2.618029649889147,110,137,9,Medium
16,9.597526682054957,9.526974794442856,7.904342785272569,9.137322559508824,160,46,2,Medium
39,8.90491582008806,1.3942872270873057,6.013524590465247,4.573756549854601,138,34,4,Medium
40,2.405944774172414,7.796731787377271,6.013691419064725,8.38850710683677,130,226,5,Medium
32,9.528189534689583,2.4333262922005767,3.052744742458871,7.708326449153699,109,245,1,Medium
23,13.01141382772409,4.111293166856489,3.1814984042215686,3.407527353347786,48,33,1,High
20,3.0944287674158306,8.801318654500873,7.477365569820474,5.857790388225702,66,21,4,Medium
25,8.761806272257537,5.685092248117225,6.328613400898238,2.660638861679544,156,65,5,Medium
39,5.444249835177023,1.1408381555290497,7.565748718398426,6.216732977519401,119,89,9,Low
43,6.974951733056852,5.326461226299014,8.697976915189574,3.823620907039778,10,130,5,Medium
20,19.842846995530355,8.00159806559353,5.715183933398945,2.963092977934009,100,143,4,Medium
20,5.603698272520038,5.524365583773137,3.5306736055205787,5.1698522955425,108,99,3,Medium
27,1.3758537024652446,2.0854477703009966,6.759356653925911,2.0341925330686244,106,92,2,Low
25,13.760172592923867,4.727890213046553,3.598402874283853,9.577690194353353,49,127,10,High
28,9.122398986945727,9.281280996376669,6.72781794680708,3.581837112612546,142,134,9,Medium
16,7.5091726764205085,,6.166433063535351,8.258367285044535,131,99,2,Medium
22,5.988299543504247,7.433921811831599,7.273302625826668,10.325822227977804,31,191,2,Medium
17,8.01186926471236,7.966396820769778,5.105757342686399,11.17238280167015,179,233,8,Medium
37,5.941377983305451,1.3615875298366809,3.8631708058690153,7.575747660612978,61,38,2,Low
35,,6.024597313064657,4.417262973884141,9.882838256596386,97,139,9,Medium
17,7.031305042386171,4.071194335260427,7.10180609606583,6.547717331961703,93,91,10,Medium
15,4.58777943772548,1.8220120548849228,5.86899349351703,6.901807764250322,40,63,1,Low
38,3.3406486995682108,2.4257408038882264,6.244904884776952,7.467721897930648,144,64,1,Low
33,8.235876676343816,7.921024500384977,4.937990534465482,8.701370358175556,132,145,4,Medium
32,11.955950669953914,2.0341465002528416,8.020213009101546,8.699173890176045,71,232,4,Medium
31,2.9867663104366,3.4679767686063334,8.996730477596525,9.853779239242382,125,86,9,Low
34,1.4255464278548424,3.206296713499274,4.873236649767261,8.169439846112576,68,226,4,Low
43,4.20855268700247,,7.311909670343096,10.826341694103997,80,85,7,Low
38,13.73636836489954,4.890505267773906,4.026601465223091,9.092360710796438,38,41,6,High
27,,7.776333500607483,7.454591617136645,11.28952672002766,31,164,5,High
17,8.746258695871756,0.7104500111145469,5.585108226203981,9.504367776052382,134,205,8,Medium
44,13.080235898160767,1.5692387795590133,6.631834141664981,9.387043452495243,85,99,4,Medium
15,6.78862851888418,7.341773456176895,4.425363786167488,10.60397201068606,75,194,8,Medium
18,13.782647833477261,6.139019411392679,8.10994041140653,8.558101695621497,177,127,3,High
39,,7.294852333462479,4.040011847571963,3.7957531883262545,87,144,9,Medium
27,4.123974743707208,2.685987571332816,8.571632644421417,2.8296833519911107,48,161,2,Low
31,9.294626614911143,8.135803441325347,3.3674902056415053,5.1582612563603565,170,132,1,Medium
42,5.916001583354685,5.058775071047629,4.727889296362899,10.143938695914649,144,60,5,Medium
44,9.142752045691351,6.2978687546991425,6.377672986018562,2.217078563568587,19,216,2,High
25,4.9649417379349154,1.3754574634079444,8.150811502159847,3.5003961314648717,44,74,4,Low
16,9.032937338893884,2.4478000419183026,6.462149140377841,3.0611580539112175,175,168,9,Medium
39,4.584701387605473,7.846899875297927,4.296682142714829,2.371749695037049,159,227,2,Medium
30,1.6626368946455692,2.627130191293396,8.154200318877479,10.102838372462788,123,50,2,Low
16,12.857766725001383,1.3790333614538572,6.576972664630402,4.795858426012465,135,51,6,Medium
43,12.481667624355008,6.173431181394953,4.394081818694172,9.289260485786073,43,227,5,High
33,13.620375940544735,5.705396903536461,6.371061371737735,3.419121109257202,61,139,9,High
37,10.314853290878261,6.274992325341283,7.051795570041095,6.089337309143776,107,28,10,Medium
33,9.875375310558939,6.373902215449367,7.083164730657548,3.1646560100850345,82,56,9,Medium
39,8.2670399109728,5.251874785712785,7.344027653569069,2.0248040718553657,82,28,2,Medium
30,2.6372514125827946,5.19085224540223,8.374428228529542,8.1316223567599,21,40,7,Low
36,3.4600590423405104,9.279572870249893,7.948932295242124,6.809819287996192,162,75,6,Medium
33,4.76310595274297,5.571876386357532,6.646182010493822,6.166362513310588,155,27,5,Low
23,12.572032713454126,6.364351922931658,3.1929924326689023,2.7865956325171277,160,43,7,High
15,3.2486038198399765,3.0362092234180738,7.497134211205301,7.882048225186126,5,99,6,Low
24,12.997351268342578,8.775385407620815,8.849756535895072,9.800010360490587,139,114,8,High
33,7.796214529668424,0.7314968802620502,4.833399726942137,2.6724447328290317,96,167,4,Medium
15,10.302405261149937,5.7936542418288575,6.6413917012039745,6.134583408401811,49,24,8,Medium
16,2.433178326847365,,7.611999654712415,5.115564771712526,120,197,9,Low
30,4.497436134086842,6.237089857824531,6.834533876749399,10.918766435862985,60,128,10,Medium
26,13.460741906358543,3.921634472828112,8.535293364125973,4.626557891741258,49,149,1,High
22,4.4599493100865075,7.3180351613176455,5.840039758012614,11.44280666612238,75,214,3,Medium
37,4.854782365084899,0.6931487082475927,6.191080657536484,10.28402429959034,164,77,4,Low
32,3.568766002934033,4.355949668306858,3.2294603422014343,3.001588837255797,115,115,6,Low
16,2.6779576489887837,8.397004197552931,8.40132787319303,6.806377382403353,121,236,8,Medium
39,4.032349338901973,2.876906818904641,4.573696871252695,8.490014784961389,99,118,8,Low
43,9.35024959536038,1.001133344613059,8.870526445765606,7.930717627886234,60,177,10,Medium
27,6.919780535546326,5.216978708369101,4.212638172249571,8.79230320270825,91,34,6,Medium
20,8.198825872392682,9.777067875004505,4.520734070554246,6.263064692710641,10,240,2,High
35,2.5907427739583158,1.1095063345837983,5.907753804520301,11.047427349763678,79,149,6,Low
40,11.4275138131177,1.1655366811230365,6.96300046061853,4.703608476749594,66,217,2,Medium
20,11.193231107538024,6.153607366993443,5.643987646551297,2.9410082781727613,57,112,1,High
23,1.28066884485478,2.8756432723422267,5.110899189472557,11.779738921470502,48,247,8,Low
30,5.985696228633964,4.397196719553641,6.240521866464359,8.519588305138265,98,141,1,Medium
25,1.8940178256249216,8.389817953494212,8.74978990826461,8.591975439919947,83,41,1,Low
21,11.297375132394455,2.3890624997339063,8.771711977363042,10.175266350659951,170,217,3,Medium
24,10.584505880634158,7.333349401323614,4.968268731470368,6.214414466909576,92,112,1,High
24,12.725845225811028,5.2926123760417845,7.080951846242633,5.862355644195415,28,81,6,High
44,4.07325146639049,9.09709807793558,7.331473781949127,11.49145007414725,141,100,9,Medium
39,6.9318464806613855,9.743139002788858,6.920502769568138,5.867813558138355,128,243,6,Medium
34,3.3983424031371707,5.10712746370726,3.6780615253538236,2.784778371741617,17,101,8,Medium
32,5.8260541481635535,6.054147061596935,6.236853910018532,5.0782949099268535,14,172,4,Medium
42,7.789162270369492,7.585504137006756,7.579509645692139,10.735413282122048,115,37,5,Medium
38,1.6933002679016567,3.527404347784048,4.20485733889342,2.9496005086977255,88,193,5,Low
34,10.293315338806007,2.6540333299708445,5.0892529823249095,9.167052861368456,12,222,6,Medium
43,8.062813684823979,9.66450913820855,4.2228026339524884,4.664011275136135,119,216,9,High
23,11.776467223738754,4.609846216585993,8.321571326735011,9.457703715727995,23,82,1,Medium
29,4.533146515485564,0.51511285189985,8.151189696323819,7.145544583477035,161,201,9,Low
18,12.743174368500307,8.458323835988294,4.015218721954919,8.365757209990702,138,144,6,High
22,13.983025289395764,6.196809532265314,7.563301408707144,4.431962372432784,46,46,10,High
23,12.950879698909768,2.101306345842889,5.183856407116136,3.6811861058886035,24,63,8,Medium
27,11.112602185831003,0.7863270851822504,7.11702590266834,2.6330849720759724,104,209,3,Medium
23,11.56079443735915,3.2690830948964456,5.9602088764218335,10.255767908246966,159,217,9,Medium
40,8.458675153079625,9.314927406999814,5.831873606758945,9.104846038369663,64,94,9,Medium
18,3.472000217863936,9.368166115338317,8.287708874260971,4.933521415364985,28,48,7,Medium
31,9.801528906920325,3.4545331198701223,6.821785593449259,10.369133653427482,168,243,2,Medium
30,10.26578902677911,8.441344431796809,4.414607656591592,10.336966637978666,21,23,7,High
29,13.810006823482773,4.697530570942409,3.6645537460942426,3.377591441593422,75,88,5,High
17,8.036917111332183,6.7162751167976475,8.600441058068235,9.136874338704558,128,79,6,Medium
39,4.527797195325733,3.6772168207753553,3.9203157092293734,4.922818958577516,15,229,9,Medium
34,9.887742782613588,5.401739664574357,7.40445883155512,6.671893718067438,143,91,3,Medium
19,13.731885655663909,3.290904742228102,5.975097102796907,6.301448126959348,130,42,3,Medium
37,3.303780807498222,1.0805864423863958,3.840392296454038,8.00183749541443,100,57,3,Low
19,5.237972940962835,1.8240927688196191,7.659933645541731,5.471320195613304,93,81,9,Low
34,8.044452399044854,3.2614076974957538,8.426907216916604,2.7325396227838734,2,159,3,Medium
29,3.212790253466063,9.774410947773234,3.7290396447788883,8.726501579108021,179,232,6,Medium
32,1.2888683137591985,9.67388542737492,3.4025329684818413,11.605709583358356,30,41,4,Medium
29,5.380780591736258,8.362801753603046,,8.678677416728885,34,115,10,Medium
16,12.249820419513755,2.7088074854128257,6.005720633718584,7.396053042197057,117,77,5,Medium
43,1.5650891912082927,4.695220335147314,7.047211542162259,3.6362154561931397,177,111,4,Low
27,6.576077767219927,4.677936965661691,5.648882023455338,8.251778096090064,112,208,3,Medium
18,10.908610048039073,4.176245825772746,5.474569538607257,8.11086862276109,22,165,7,High
24,13.391373759841509,0.9263628983525833,4.797954811332566,8.187531242905493,80,136,10,Medium
27,13.81118018705762,5.578010055131019,6.377568934417546,10.923130723923558,64,214,8,High
24,6.485601947913642,1.1917139251861784,3.958847446234561,9.163200671506967,117,241,1,Medium
43,13.354995826928528,8.118227466820466,7.303384618371089,9.833998663782616,108,96,5,High
23,1.4604466526512287,7.067417857025425,6.296578495559425,5.133388993965049,58,84,10,Low
22,10.696920193981232,3.8510015631135794,8.085125076250073,4.703750144811618,162,54,7,Medium
17,9.355698450236968,6.6477956310184005,8.526084664584783,4.067809137403311,62,186,2,Medium
30,4.24378414861998,2.713851562311432,8.403520582191264,9.783709022792397,145,173,6,Low
28,7.595140508835436,3.0198756170880077,6.6073854876853355,8.985884881024731,9,36,3,Medium
23,2.684198590886443,,4.912405830593153,5.420939687542398,46,69,1,Low
44,12.330762962370294,8.071610199385633,5.1430178463814675,3.4110606859230925,122,179,10,High
35,5.652675112093423,2.5015677950378024,6.915216385556528,10.466673059743483,122,41,1,Low
25,9.138578116054315,5.8464216611173665,7.271802607237381,5.842779850874257,32,131,10,Medium
17,3.0640917217344095,2.4044375870041077,3.967713210297924,3.8974921407136938,5,58,5,Low
19,3.680142980205692,3.2078555380929417,8.987696020277227,3.444106120263209,20,108,10,Low
43,13.895432820440977,2.737072283371668,3.645018594096335,11.196798642657209,46,179,9,High
24,10.790123127737282,6.627544375196216,6.642553423862664,3.3016325623062084,157,235,10,High
27,13.50563430706292,5.503924972329913,6.186142165780945,5.5967345145881255,20,139,8,High
18,4.8460651477565735,,6.545929067211822,8.321914999056846,110,78,8,Medium
38,3.139317396057665,2.5894626546633654,6.202589180875835,6.080763135301972,113,155,4,Low
27,7.5398900252248025,0.5869110893973538,3.347460737254827,6.774604663969747,172,63,4,Low
26,7.430687668955464,6.964840887738181,8.975552514569726,10.026217869330052,96,49,5,Medium
19,3.2743046788538424,1.5911126057032217,8.88766224689114,11.99234480503182,117,96,3,Low
24,10.531854404558333,2.8398996320275827,6.1461116792056005,6.672177819486825,177,170,4,Medium
42,5.7031079477035425,3.404018448381615,4.250093382952542,5.788269811077542,130,142,10,Medium
38,3.4227480020967245,7.594619876763247,4.097652535477108,6.067629053730614,75,211,5,Medium
23,5.315784129062749,6.445972201245558,3.342291193157023,5.691085673425755,32,248,2,Medium
34,8.327563095255197,2.2505216469953737,6.6711537300881645,6.737713712347449,70,96,10,Medium
21,10.444122118345762,6.179934200887546,5.869419301458288,5.33108155805009,57,49,5,Medium
16,7.264581518747299,7.227405953550813,5.497870701763665,6.626165345677496,71,89,4,Medium
36,7.832734867768855,4.194523426506629,6.151280046826463,11.454571811736526,46,113,4,Medium
38,2.806297167255729,2.8365526832645944,8.237117560554648,4.86213222198637,36,117,9,Low
42,12.890982021207018,6.950336342690498,3.4243119078753326,8.51874720333791,34,164,1,High
37,13.073414573896578,6.303466401344224,6.264535605101543,6.869335736481659,62,235,4,High
21,9.884545675434047,1.2401655054727911,7.2061013698990735,9.32396352261825,6,220,6,Medium
22,1.229208316142321,6.833456582220665,8.824132897302297,6.722920580273572,3,201,2,Medium
21,7.981964806743239,5.140920361935337,7.43815292080054,3.6054232439230054,33,166,9,Medium
35,9.179846637151977,7.6570050912884104,6.288687259277398,10.724187356905,38,50,4,Medium
37,13.93050489845543,2.311816647858355,7.600612331220412,8.757670695988695,32,126,3,High
43,13.948870417532358,2.9530559700630756,8.982349363745048,7.258708330077921,8,172,9,High
28,12.148946059232246,5.661471021426451,8.33240613668891,10.310837198699163,105,116,1,Medium
40,1.829802896339476,5.0764685149758915,3.5345776918504774,11.761855923191172,114,57,9,Low
33,13.39259308012349,4.170471025036718,6.448967702256521,6.093993684456526,142,202,3,High
19,8.964596212975987,7.587316487082994,7.7188449342659275,5.53061197958216,91,69,2,Medium
37,11.411528016229333,5.865139854468683,7.031252895346863,9.535922400382226,29,56,9,High
39,6.293507045916097,7.247582611994127,5.501807176810508,6.546055286798412,112,129,8,Medium
32,5.1557031260496675,1.9559221420315995,,2.857688724985619,43,182,5,Medium
34,7.022173891289504,,6.762029607571005,5.544149236571819,22,115,1,Medium
26,2.90936866859475,4.884517026952773,5.474212354895618,10.086321060786917,67,147,1,Low
37,5.641859803792979,0.8207953890035767,5.351985192422355,9.066941819928207,56,207,6,Medium
31,12.149027496987621,2.727669762966742,8.02045095984327,10.62843716102112,172,233,10,Medium
27,1.4933563213914594,,,3.4662652948327803,17,214,1,Low
16,2.961414608719858,4.840307958914916,6.869543622258698,4.439216136858367,106,94,10,Low
39,2.6265100754433117,3.5958577252733113,8.240600628077637,4.1473526628054955,172,235,3,Low
27,6.239982055102964,9.880770819175888,6.730631483762846,11.713328228509,48,117,8,Medium
40,13.960829711581203,8.7507891110902,5.95672423389379,3.689244108159935,14,177,5,High
21,3.253653092747975,8.343873173259919,3.2118162249657978,7.979300556555821,174,162,2,Medium
42,2.891274444790382,,7.089435326248022,8.329135985603413,121,94,7,Low
24,12.895724487090009,8.167331243832285,8.985156163697992,8.188934196048248,132,103,9,High
37,12.466656720557554,3.0352616508961745,7.850583319837636,8.916630400287106,104,235,2,Medium
20,1.4191248099552078,5.826169944541987,6.806797118126351,6.8392164576144285,99,93,2,Low
17,10.772177482331095,4.232721582534395,,2.8368828206787295,134,186,1,Medium
40,9.521054119193584,2.1277481594659324,4.345945182693669,9.012361094184765,73,118,7,Medium
17,10.980630528085216,1.1898275979998383,7.152655192932172,4.811048654408424,97,61,7,Medium
32,7.428531912346988,5.803074638230341,4.063811505072351,2.758719364066497,86,114,4,Medium
25,13.887929839827843,,8.322290703789747,3.697859813232745,93,46,5,Medium
36,1.5700112432425215,7.321029418516833,5.123931523498169,4.872196024118146,167,152,6,Low
34,4.046830623249475,9.25395054789848,5.3987784567160215,6.324395728085614,82,223,10,Medium
19,6.155097830656996,2.040008042259829,4.296249659277387,10.613235291898377,56,117,7,Medium
33,6.847113240354141,4.973916495847169,,7.365025577064402,160,145,7,Medium
36,12.977776235093742,7.518358634068339,7.08272694091364,6.719672547955788,79,94,3,High
41,8.280056733004365,3.2249767798137547,4.816675021430649,3.9125780098221554,161,176,5,Medium
42,1.5864429417651205,9.247262936512904,7.211025567452434,11.592627181901355,157,209,9,Medium
33,6.302218524533604,8.940422809264152,,11.085159284000252,151,110,6,Medium
44,6.414375360797909,1.4856663794319405,5.23432964296795,10.1607723009653,35,75,10,Medium
29,13.551382199691203,0.7602978295524814,,5.231512282574174,15,190,1,High
44,8.789562183274406,9.776355588304318,8.167976117334941,7.616276242981295,82,227,10,High
30,9.263463925066205,9.586512735325746,3.0716100542581284,5.8884699926921815,57,98,8,High
38,10.27228940626652,4.511713242426651,7.295434271718977,6.029141456670594,112,160,2,Medium
23,11.010511103867602,0.980351579006738,5.503523193815273,2.7213135576382834,2,244,9,Medium
18,9.25566391263236,6.379317751087265,7.306150633570948,3.400445823705392,30,152,4,Medium
29,4.083526564741161,3.2873960201922343,6.045078140082873,11.611687861756359,2,113,2,Medium
39,12.362596886435135,9.398868375555265,3.503163824213999,8.100838202568328,139,133,8,High
26,10.517557405338192,8.049288288015884,,2.0630960823030344,165,197,3,Medium
37,10.644316306260427,6.671140949267713,3.5162732485214443,10.091859576919195,173,68,9,Medium
17,13.95523761005174,3.202786551378521,3.950609088394378,2.870416192561244,93,109,5,High
37,11.432844953223107,,5.522011683072453,9.081557581053884,69,220,4,High
28,11.778968241016992,3.2470985342124385,8.667740308917297,8.208490216263254,76,88,1,Medium
31,13.36827170423206,0.8574943494428224,4.758433419448734,2.629512606000875,52,118,1,Medium
33,2.9647419980356204,5.330128582392604,6.411972843546491,7.309391706090359,33,122,6,Medium
20,7.470455894214882,5.142503175492564,6.128618716252469,2.4743530813956998,132,202,7,Medium
18,8.547371306680239,7.7485567437492175,4.980885127648211,2.64389749621104,85,78,4,Medium
21,5.2805844798919495,8.723901882367224,7.177994603390557,2.5117883813834734,119,148,8,Medium
44,11.912243470628573,3.8674506425954895,6.008773984235629,4.554412369535961,32,122,7,High
33,10.911455081394404,4.7699935969348735,6.469719766714152,10.017692820935373,26,214,2,High
31,10.371479968605612,4.968803986623017,4.260932527703156,5.624547333036711,139,156,5,Medium
39,13.962942716856169,3.580128801537604,8.559294363518609,8.395382462166737,111,45,8,Medium
30,4.371957854309077,7.562175774439308,3.663426305035691,3.248490127362164,17,85,3,Medium
29,10.560944271780476,5.459961259459845,7.14161537955329,11.328647440817265,174,111,8,Medium
36,8.168258173776708,9.182579856692078,8.315376663507106,7.042407754310588,169,167,7,Medium
22,5.068859372420389,6.677952333008068,3.5041239085532356,2.245948987513457,88,109,5,Medium
33,3.087629319400636,2.5130173094927377,,7.374066635719097,29,33,1,Low
22,12.646489881878113,2.0656821630968456,4.9989224709447235,3.845301258684715,36,149,5,High
32,8.74092127520199,4.037651210204775,7.7396875996041015,3.958164209307658,41,141,8,Medium
42,11.724139889330331,3.7958021324412456,7.304199105023036,8.003745037415925,15,135,6,Medium
30,8.089484792020084,4.367752336193847,7.93294251269244,4.263834961920644,26,40,7,Medium
34,3.859702048502254,2.2441151678922,5.38499127023,4.139810714334639,150,206,2,Low
33,5.388134570304228,9.793115365251648,8.962554109994823,7.4095983822742655,94,38,5,Medium
24,5.960004952156105,1.8842428422529243,5.19663663012184,4.3545945142107865,105,193,5,Medium
31,13.64815256254813,6.70016335513105,7.832299208171901,3.1051260471149105,77,34,9,High
27,1.0732326189579724,0.624157733113603,5.104838532270865,6.0825691536161575,154,51,3,Low
27,13.813658299318591,4.366129864030624,4.310662628357184,2.51998438194219,16,183,5,High
21,13.746001256427798,3.4372422914028453,5.020014438370615,11.053230889916385,122,225,2,High
41,13.949960276891776,4.129234058524476,4.156066586897124,6.515374159347911,5,54,1,High
24,,5.231734775344579,3.7746636394631325,2.1309468677656977,82,156,4,Medium
16,13.529516605072995,6.2035625144810185,5.183783444301781,4.246520843041095,137,117,2,High
18,6.142789364047755,6.04335777554585,3.8807651129011664,11.578178476911795,119,248,9,Medium
39,1.3418277286890272,6.491779866150574,6.013972689212502,6.963909013435578,172,242,4,Low
20,3.916513422832939,8.52320298426101,3.212473357145474,5.5888966934834325,30,172,3,Medium
38,13.288851184186,8.923812978339187,,5.1511150771587095,167,188,1,High
